iter	Logloss
510	0.07000058293
511	0.06998057492
512	0.06995557024
513	0.0698959718
514	0.06986213972
515	0.06983278029
516	0.06979493147
517	0.06978200967
518	0.06973327667
519	0.06968830865
520	0.06964807517
521	0.06961518983
522	0.06955846363
523	0.06950463271
524	0.06948611752
525	0.06946433914
526	0.06946148583
527	0.06942071925
528	0.06940245267
529	0.0693718324
530	0.06934575554
531	0.06933049005
532	0.06931184312
533	0.06928561121
534	0.06926772208
535	0.06925531375
536	0.06923997982
537	0.0691951437
538	0.06915888041
539	0.06912444475
540	0.0690483316
541	0.06900282032
542	0.06898126101
543	0.06895987003
544	0.06891801171
545	0.06885679467
546	0.06881942875
547	0.06880057041
548	0.06871493091
549	0.06870694934
550	0.06866201791
551	0.06860018412
552	0.06854461059
553	0.06851164062
554	0.06848905126
555	0.06848691782
556	0.06846738945
557	0.06844539462
558	0.0684011818
559	0.0683722086
560	0.06834081028
561	0.06829955806
562	0.06827690974
563	0.06822214724
564	0.06821221883
565	0.06818596971
566	0.06814997473
567	0.06814780689
568	0.06812138369
569	0.06809815985
570	0.06809001613
571	0.06807926965
572	0.06805983292
573	0.06804420037
574	0.06801541329
575	0.06796770082
576	0.06794198426
577	0.06791258712
578	0.06787732741
579	0.06784274745
580	0.06778179868
581	0.06775295052
582	0.06773489787
583	0.06768578434
584	0.06761425594
585	0.06757331171
586	0.06755884874
587	0.0675127748
588	0.06748636498
589	0.06747661014
590	0.06744906764
591	0.0674012122
592	0.06736105374
593	0.06730037096
594	0.06728275522
595	0.06726533667
596	0.0672232424
597	0.06719804559
598	0.06716869745
599	0.06714218978
600	0.06711432618
601	0.06710569782
602	0.06707578351
603	0.06707203402
604	0.06704703094
605	0.06702182886
606	0.0669997475
607	0.06697003554
608	0.06694999447
609	0.06692841202
610	0.06689538429
611	0.06687650074
612	0.06685669101
613	0.06684047121
614	0.0668080301
615	0.06679500411
616	0.06677777399
617	0.06675699661
618	0.06675515684
619	0.06671631066
620	0.06666421908
621	0.06664607468
622	0.06661244358
623	0.06657157594
624	0.06652240163
625	0.06649449901
626	0.06646077538
627	0.06641429364
628	0.06638635739
629	0.06634325804
630	0.06631651141
631	0.06630198581
632	0.06628657256
633	0.06623894329
634	0.06621099322
635	0.06617955116
636	0.06614983341
637	0.06611354242
638	0.06608013073
639	0.06605594496
640	0.06600732512
641	0.06597743262
642	0.06595248417
643	0.06592955683
644	0.06587384515
645	0.06586965413
646	0.06582379374
647	0.06580177863
648	0.06577364679
649	0.06574608826
650	0.06571856973
651	0.0656843755
652	0.06561886745
653	0.06558360529
654	0.0655711492
655	0.06555200794
656	0.06552715859
657	0.06547195448
658	0.06541709259
659	0.06537194542
660	0.06534420131
661	0.06531500614
662	0.06528524304
663	0.06524764928
664	0.06521885772
665	0.06516736359
666	0.06515036902
667	0.06512268634
668	0.06509756009
669	0.0650478606
670	0.06502205846
671	0.06499205163
672	0.06495576484
673	0.06493495903
674	0.06487867059
675	0.06485998937
676	0.06484574246
677	0.06483328107
678	0.06482835279
679	0.06482331282
680	0.06477615168
681	0.06475269991
682	0.06473787657
683	0.06471380678
684	0.0646792695
685	0.06467123691
686	0.06463281786
687	0.0646213885
688	0.06458528261
689	0.06454758256
690	0.06452794136
691	0.06443297564
692	0.06442513313
693	0.06440391269
694	0.06439794789
695	0.06436689377
696	0.0643551868
697	0.06433092548
698	0.06431926808
699	0.06429324559
700	0.06427348214
701	0.06424952935
702	0.06422466281
703	0.06417966745
704	0.06415770152
705	0.06413994312
706	0.06411295969
707	0.06409156791
708	0.06407273694
709	0.06404888622
710	0.06403890943
711	0.06402370534
712	0.06400512263
713	0.06397388313
714	0.06395533078
715	0.06394318228
716	0.06393190525
717	0.06390902836
718	0.06388280031
719	0.06383378465
720	0.06379630501
721	0.06376664946
722	0.06372673188
723	0.06368486815
724	0.06366836065
725	0.06365406851
726	0.06363553804
727	0.06359708196
728	0.06358504045
729	0.06355075792
730	0.06354245362
731	0.06350118168
732	0.0634767786
733	0.0634399244
734	0.06341159954
735	0.06340909507
736	0.06338095491
737	0.06334421187
738	0.06330537121
739	0.06327341005
740	0.06315032977
741	0.06312553969
742	0.06309388814
743	0.06305242891
744	0.06301701639
745	0.06300743701
746	0.06299613834
747	0.06298819901
748	0.06296930824
749	0.06294022586
750	0.06291476942
751	0.0629092133
752	0.06288520751
753	0.0628584349
754	0.06284517183
755	0.0628369957
756	0.06283064921
757	0.06279090516
758	0.0627300268
759	0.06269592138
760	0.06268333348
761	0.06266245363
762	0.0626489861
763	0.06262163395
764	0.06261051296
765	0.06260275865
766	0.06259303122
767	0.06256231021
768	0.06253235255
769	0.06251759254
770	0.06250294677
771	0.06249328381
772	0.06247534821
773	0.06243709303
774	0.06241050659
775	0.06240886347
776	0.06237304524
777	0.0623621592
778	0.06234345642
779	0.06231480654
780	0.06229824401
781	0.06227396289
782	0.0622535965
783	0.06224527076
784	0.06223066271
785	0.06220125012
786	0.06218818759
787	0.06216847383
788	0.06213563178
789	0.06212994572
790	0.06211065642
791	0.06208422523
792	0.06204512345
793	0.06202346134
794	0.06200016318
795	0.06197361641
796	0.06196391725
797	0.06194077164
798	0.06192863141
799	0.06190466613
800	0.06186200461
801	0.06183731623
802	0.06182919213
803	0.06182463543
804	0.06180417136
805	0.06179661003
806	0.06177275646
807	0.06176583781
808	0.06173409486
809	0.06170596325
810	0.06168843822
811	0.06167956659
812	0.06165363102
813	0.06162384466
814	0.06161304131
815	0.06158982336
816	0.06157093499
817	0.06154784556
818	0.06151252463
819	0.06149391774
820	0.06145861884
821	0.06143160722
822	0.06138173659
823	0.06138036708
824	0.06136316909
825	0.06134217753
826	0.06131488682
827	0.06124598263
828	0.06122735602
829	0.06122300182
830	0.06119625321
831	0.06116078465
832	0.06113338912
833	0.06111549164
834	0.06109346293
835	0.06107470142
836	0.06105202551
837	0.06101822242
838	0.06097774533
839	0.06094746889
840	0.06091528646
841	0.06087613799
842	0.06084489425
843	0.06081589349
844	0.06079507072
845	0.0607639024
846	0.06072094512
847	0.06068420872
848	0.06066149681
849	0.06064729155
850	0.06062178002
851	0.06058230181
852	0.06056436819
853	0.0605577778
854	0.06054410348
855	0.06049349035
856	0.06044985986
857	0.06042870872
858	0.06042045325
859	0.06038546625
860	0.06036475767
861	0.06034483055
862	0.06029606778
863	0.06028744849
864	0.06026672756
865	0.06024469774
866	0.06022540115
867	0.06020561707
868	0.06019725034
869	0.06018101371
870	0.06017716356
871	0.06017410047
872	0.06014609278
873	0.06011708838
874	0.06008391026
875	0.06005897987
876	0.06003329928
877	0.06002119542
878	0.05998919102
879	0.05997076704
880	0.05994525465
881	0.05993589673
882	0.05991054945
883	0.05989148674
884	0.05987696892
885	0.05985387551
886	0.05983122009
887	0.05981047512
888	0.05978887519
889	0.05977943407
890	0.05976039332
891	0.05971866941
892	0.0597142686
893	0.05970276143
894	0.05968045985
895	0.05966119428
896	0.05963506558
897	0.0596012931
898	0.05957352063
899	0.05955925162
900	0.05952725681
901	0.05951580968
902	0.05949816921
903	0.05947865846
904	0.05946319589
905	0.05942456748
906	0.05937628354
907	0.05933779552
908	0.05933669632
909	0.05933041672
910	0.05931851649
911	0.05930205164
912	0.05927988238
913	0.05923506354
914	0.0592079399
915	0.05917618355
916	0.05914846655
917	0.05911912079
918	0.05908831179
919	0.05906384484
920	0.05903291847
921	0.05895758828
922	0.05893330293
923	0.05891961264
924	0.05889046227
925	0.05886981742
926	0.05885198613
927	0.05883322076
928	0.0588014132
929	0.05879332248
930	0.05876659081
931	0.05874800838
932	0.05872003948
933	0.05869307449
934	0.0586619118
935	0.05862241631
936	0.05857762922
937	0.05854633225
938	0.05851250498
939	0.05849103162
940	0.05846843891
941	0.05844946377
942	0.0584443296
943	0.05843736125
944	0.05840997258
945	0.05838211612
946	0.0583653343
947	0.05832745727
948	0.0583181072
949	0.05829928716
950	0.05827889214
951	0.05826458099
952	0.0582430052
953	0.05821584057
954	0.05819723541
955	0.05819055355
956	0.058162516
957	0.05814646992
958	0.05811645583
959	0.05810501261
960	0.05809624777
961	0.05808717639
962	0.05801819363
963	0.05799868278
964	0.05797969611
965	0.05795506773
966	0.05793396851
967	0.05791110302
968	0.05788568873
969	0.05786766681
970	0.05784117009
971	0.05783441547
972	0.05780510489
973	0.0577880574
974	0.05777635075
975	0.05777174828
976	0.05775596018
977	0.05774276905
978	0.05772122748
979	0.05768838869
980	0.05766552929
981	0.05765128612
982	0.05762109408
983	0.05760216471
984	0.0575875713
985	0.05758617235
986	0.05758058729
987	0.05754910153
988	0.05751774475
989	0.0574953367
990	0.05748349011
991	0.0574609976
992	0.0574531166
993	0.05743401467
994	0.05740750166
995	0.05739034604
996	0.05736197857
997	0.05733408447
998	0.05731313784
999	0.05730840651
